"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @kevin_oreilly7: Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Excite…",FALSE,0,NA,2021-02-18 17:18:25,FALSE,NA,"1362451415705255936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andredelattre",9,TRUE,FALSE,NA,NA
"RT @RepairCoalition: This is the kind of useful detail that we want to get from OEMS directly  through #righttorepair.  Why not?  Cuz OEMS…",FALSE,0,NA,2021-02-18 16:57:18,FALSE,NA,"1362446102360977415",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ae4ca",8,TRUE,FALSE,NA,NA
"RT @RestartProject: The Australian Competition and Consumer Commission (ACCC): ""Existing consumer right to repair protections are not enoug…",FALSE,0,NA,2021-02-18 16:52:44,FALSE,NA,"1362444953360732167",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mothulu",12,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 16:52:16,FALSE,NA,"1362444836897439746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mothulu",15,TRUE,FALSE,NA,NA
"RT @R2REurope: BIG NEWS! <U+0001F525>

@Europarl_EN adopted its report on the #CircularEconomy Action Plan incl measures to extend products life, incr…",FALSE,0,NA,2021-02-18 16:52:07,FALSE,NA,"1362444798318280705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mothulu",46,TRUE,FALSE,NA,NA
"RT @RepairCoalition: This is the kind of useful detail that we want to get from OEMS directly  through #righttorepair.  Why not?  Cuz OEMS…",FALSE,0,NA,2021-02-18 16:51:43,FALSE,NA,"1362444695478140930",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mothulu",8,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 16:45:36,FALSE,NA,"1362443156537622533",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LuceasPi",15,TRUE,FALSE,NA,NA
"RT @al_debellis: If farmers are truly the backbone of our country, they should have the #righttorepair and nothing less. 

https://t.co/5qS…",FALSE,0,NA,2021-02-18 16:11:29,FALSE,NA,"1362434572403830784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kevin_oreilly7",4,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-18 16:02:19,FALSE,NA,"1362432267319209986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","al_debellis",16,TRUE,FALSE,NA,NA
"RT @al_debellis: If farmers are truly the backbone of our country, they should have the #righttorepair and nothing less. 

https://t.co/5qS…",FALSE,0,NA,2021-02-18 16:01:16,FALSE,NA,"1362431999168905216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GoughGough5",4,TRUE,FALSE,NA,NA
"RT @al_debellis: If farmers are truly the backbone of our country, they should have the #righttorepair and nothing less. 

https://t.co/5qS…",FALSE,0,NA,2021-02-18 16:01:01,FALSE,NA,"1362431937445564423",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",4,TRUE,FALSE,NA,NA
"If farmers are truly the backbone of our country, they should have the #righttorepair and nothing less. 

https://t.co/5qSdEjV7u3",FALSE,4,NA,2021-02-18 16:00:02,FALSE,NA,"1362431690229112842",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","al_debellis",4,FALSE,FALSE,NA,NA
"RT @APServisPraha: Nefunkcní nebo hlucný horkovzdušný ventilátor u trouby AKP: https://t.co/K9diNu6YJd prostrednictvím @YouTube #APservis #…",FALSE,0,NA,2021-02-18 15:49:32,FALSE,NA,"1362429048497004547",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madnavajo",2,TRUE,FALSE,NA,NA
"RT @amgreentweets: Farmers feed us -- but they can't fix the equipment they own. Manufacturers block access to critical software tools, whi…",FALSE,0,NA,2021-02-18 15:44:23,FALSE,NA,"1362427750368374785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kevin_oreilly7",4,TRUE,FALSE,NA,NA
"Help to grow your business!

Read the WiGoMan Blog - Tech Care (Repair, Reuse, Recycle) Industry Leader: WHY JOIN A… https://t.co/cDrDIzRp4n",FALSE,0,NA,2021-02-18 15:38:23,TRUE,NA,"1362426240670515210",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WiGoTECHRepair",0,FALSE,FALSE,NA,NA
"RT @amgreentweets: Farmers feed us -- but they can't fix the equipment they own. Manufacturers block access to critical software tools, whi…",FALSE,0,NA,2021-02-18 15:33:37,FALSE,NA,"1362425042177568773",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",4,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 15:21:16,FALSE,NA,"1362421934676451329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2LIFES_EU",15,TRUE,FALSE,NA,NA
"Farmers feed us -- but they can't fix the equipment they own. Manufacturers block access to critical software tools… https://t.co/y9WIH66lU2",FALSE,7,NA,2021-02-18 14:46:56,TRUE,NA,"1362413296045932546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amgreentweets",4,FALSE,FALSE,NA,NA
"RT @TPINNetwork: Why can't farmers fix their tractors? It sounds like a bad riddle, but it's not funny at all. Lack of the #RightToRepair p…",FALSE,0,NA,2021-02-18 14:40:52,FALSE,NA,"1362411765871616006",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","steltenpower",4,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-18 14:40:22,FALSE,NA,"1362411640646471689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","danielahanley",16,TRUE,FALSE,NA,NA
"Lack of #RightToRepair prevents more than farmers from fixing stuff. It prevents video gamers from fixing consoles,… https://t.co/9Rq3L2anfz",FALSE,1,NA,2021-02-18 14:39:30,TRUE,NA,"1362411422391631882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katmburke",0,FALSE,FALSE,NA,NA
"RT @kalleboo: This Japanese 1972 phone I bought didn't come with a cord, so I had to open it up and solder one in place (even if it did, it…",FALSE,0,NA,2021-02-18 14:39:21,FALSE,NA,"1362411386970771456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kbhasi",6,TRUE,FALSE,NA,NA
"RT @kalleboo: This Japanese 1972 phone I bought didn't come with a cord, so I had to open it up and solder one in place (even if it did, it…",FALSE,0,NA,2021-02-18 14:36:06,FALSE,NA,"1362410568171335683",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OpenSourceEV",6,TRUE,FALSE,NA,NA
"RT @TPINNetwork: Why can't farmers fix their tractors? It sounds like a bad riddle, but it's not funny at all. Lack of the #RightToRepair p…",FALSE,0,NA,2021-02-18 14:27:24,FALSE,NA,"1362408377632976896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",4,TRUE,FALSE,NA,NA
"RT @kevin_oreilly7: Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Excite…",FALSE,0,NA,2021-02-18 14:22:53,FALSE,NA,"1362407241836617735",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FrontierRJ",9,TRUE,FALSE,NA,NA
"RT @kevin_oreilly7: Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Excite…",FALSE,0,NA,2021-02-18 14:21:17,FALSE,NA,"1362406838159998987",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bridgeKCMO",9,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 13:45:33,FALSE,NA,"1362397845035356160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickTwettert",15,TRUE,FALSE,NA,NA
"RT @kalleboo: This Japanese 1972 phone I bought didn't come with a cord, so I had to open it up and solder one in place (even if it did, it…",FALSE,0,NA,2021-02-18 13:40:22,FALSE,NA,"1362396543177883649",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xkr47",6,TRUE,FALSE,NA,NA
"We've been saying it for years: Products that can be mended &amp; devices that can be repaired strengthen our regional… https://t.co/A4jR7WsXWr",FALSE,6,NA,2021-02-18 13:33:27,TRUE,NA,"1362394801627410432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","huiskonaut",3,FALSE,FALSE,NA,NA
"Thinking of buying new brake pads for your car? Here's a simple guide by experts for you (it's free, go ahead click… https://t.co/imdIj3GKNT",FALSE,0,NA,2021-02-18 13:32:02,TRUE,NA,"1362394444092170245",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","partsavatar",0,FALSE,FALSE,NA,NA
"RT @RepairCoalition: Would love to see similar repairability labels as well.  No one knows what to expect when they buy any longer.  Hard t…",FALSE,0,NA,2021-02-18 13:23:45,FALSE,NA,"1362392362861932549",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlbertPutnam",3,TRUE,FALSE,NA,NA
"RT @RepairCoalition: This is the kind of useful detail that we want to get from OEMS directly  through #righttorepair.  Why not?  Cuz OEMS…",FALSE,0,NA,2021-02-18 13:23:14,FALSE,NA,"1362392230128996356",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlbertPutnam",8,TRUE,FALSE,NA,NA
"RT @katiefryhester: Join us today at 9:30 to learn more about your #RightToRepair !",FALSE,0,NA,2021-02-18 13:14:50,FALSE,NA,"1362390117705465857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MDSenate",1,TRUE,FALSE,NA,NA
"Join us today at 9:30 to learn more about your #RightToRepair ! https://t.co/F4yfvTSNlv",FALSE,3,NA,2021-02-18 13:14:43,FALSE,NA,"1362390088030838787",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katiefryhester",1,FALSE,FALSE,NA,NA
"RT @kalleboo: This Japanese 1972 phone I bought didn't come with a cord, so I had to open it up and solder one in place (even if it did, it…",FALSE,0,NA,2021-02-18 13:07:45,FALSE,NA,"1362388332383248388",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RestartProject",6,TRUE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-18 13:04:30,FALSE,NA,"1362387516498857984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SiouxSkelding",12,TRUE,FALSE,NA,NA
"This Japanese 1972 phone I bought didn't come with a cord, so I had to open it up and solder one in place (even if… https://t.co/yyp5jea4fU",FALSE,24,NA,2021-02-18 12:40:59,TRUE,NA,"1362381599954771974",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalleboo",6,FALSE,FALSE,NA,NA
"@MendItAussie @ZeroWasteDaniel @janemilburn @TheFormary @Texrecycle @erinlewisfitz @Dr_Costume1 @philshapiro… https://t.co/IWmJT6BQUj",FALSE,2,"MendItAussie",2021-02-18 12:13:29,TRUE,"1361929032250523662","1362374678296231939","2426396108","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrAliMitchell",0,FALSE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-18 12:10:24,FALSE,NA,"1362373901230219264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeirdreMASSPIRG",16,TRUE,FALSE,NA,NA
"RT @SiddharthVDabhi: If liberty means anything at all, it means the right to tell people what they do not want to hear.
#SpeechForFreedom
#…",FALSE,0,NA,2021-02-18 11:56:18,FALSE,NA,"1362370355046793220",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeAreOn79954912",2,TRUE,FALSE,NA,NA
"If liberty means anything at all, it means the right to tell people what they do not want to hear.… https://t.co/PCIiUvFOs6",FALSE,3,NA,2021-02-18 11:50:33,TRUE,NA,"1362368907365912583",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiddharthVDabhi",2,FALSE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 11:14:18,FALSE,NA,"1362359784066977795",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ugomatic",15,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 10:42:11,FALSE,NA,"1362351700196003847",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MendItAussie",15,TRUE,FALSE,NA,NA
"El “derecho a reparar” y cómo Francia promueve la #economíacircular a través del ”indice de reparabilidad”.… https://t.co/fLx2tYIvR9",FALSE,13,NA,2021-02-18 10:39:25,TRUE,NA,"1362351004541456384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petarostojic",2,FALSE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-18 10:29:57,FALSE,NA,"1362348623242092546",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","nkanter80",16,TRUE,FALSE,NA,NA
"RT @thank4thefish: It is important to bring in #RightToRepair laws in order to tackle our #ClimateCrisis
These laws are easier on the <U+0001F30E> and…",FALSE,0,NA,2021-02-18 10:27:52,FALSE,NA,"1362348098769412101",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IdiopathicPain",1,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 09:20:24,FALSE,NA,"1362331118960279562",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GoughGough5",15,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 09:17:48,FALSE,NA,"1362330464594370563",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TechnicalNature",15,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 09:15:37,FALSE,NA,"1362329917300563969",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android"" rel=""nofollow"">Twidere X Android</a>","berlingozzo",15,TRUE,FALSE,NA,NA
"RT @R2REurope: Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404 jobs/10,…",FALSE,0,NA,2021-02-18 09:11:16,FALSE,NA,"1362328819764355081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kbhasi",15,TRUE,FALSE,NA,NA
"Study by @GAIAnoburn found repair creates 200 times as many jobs as landfills &amp; incineration with an average of 404… https://t.co/qILnNYaRP8",FALSE,24,NA,2021-02-18 09:09:51,TRUE,NA,"1362328465442226176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","R2REurope",15,FALSE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-18 08:39:54,FALSE,NA,"1362320925560107010",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","DenkiJidousha",12,TRUE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-18 08:18:06,FALSE,NA,"1362315440270286848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OpenSourceEV",12,TRUE,FALSE,NA,NA
"@floweh We're a campaign pushing for a universal #RighttoRepair for more products. Join us! https://t.co/JbwY0qxrPu",FALSE,1,"floweh",2021-02-18 07:30:48,FALSE,"1362027932013768709","1362303540027392001","45563399","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","R2REurope",0,FALSE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-18 07:08:09,FALSE,NA,"1362297836902170626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pieter_verbeek",18,TRUE,FALSE,NA,NA
"RT @andredelattre: We're not out of the woods yet, and the demand for medical equipment remains high.  #RightToRepair

Hospital technicians…",FALSE,0,NA,2021-02-18 04:21:07,FALSE,NA,"1362255801495207940",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mothulu",7,TRUE,FALSE,NA,NA
"RT @RepairCoalition: Would love to see similar repairability labels as well.  No one knows what to expect when they buy any longer.  Hard t…",FALSE,0,NA,2021-02-18 04:20:53,FALSE,NA,"1362255745559977984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mothulu",3,TRUE,FALSE,NA,NA
"RT @kevin_oreilly7: Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Excite…",FALSE,0,NA,2021-02-18 03:27:59,FALSE,NA,"1362242431480135680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SivaThambisetty",9,TRUE,FALSE,NA,NA
"RT @nProctor: Thinking about this idea I tweeted earlier after I just finished the hearing in New Hampshire on Right to Repair for applianc…",FALSE,0,NA,2021-02-18 03:09:53,FALSE,NA,"1362237874406588417",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","cooljeanius",2,TRUE,FALSE,NA,NA
"RT @kevin_oreilly7: Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Excite…",FALSE,0,NA,2021-02-18 02:42:53,FALSE,NA,"1362231081777340419",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GailWaldby",9,TRUE,FALSE,NA,NA
"RT @RepairCoalition: This is the kind of useful detail that we want to get from OEMS directly  through #righttorepair.  Why not?  Cuz OEMS…",FALSE,0,NA,2021-02-18 02:42:17,FALSE,NA,"1362230931407437826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moto_Sapien",8,TRUE,FALSE,NA,NA
"RT @BrainiacMicro: @RepairCoalition So TRUE! My oldest Son uses a 2012 Retina MacBook Pro that I replaced the battery once. My Daughter use…",FALSE,0,NA,2021-02-18 02:39:26,FALSE,NA,"1362230214215032832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oldturkey03",1,TRUE,FALSE,NA,NA
"@aocenespanol No soy estadounidense, pero una buena propuesta a la cual apoyar es #RightToRepair

Empresas como App… https://t.co/iK1aUQAYqW",FALSE,0,"aocenespanol",2021-02-18 01:58:06,TRUE,"1362215080679538693","1362219810332028928","1173995401147572224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KuroiOkami1_",0,FALSE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-18 01:30:12,FALSE,NA,"1362212790253985792",NA,"<a href=""https://nextscrips.com"" rel=""nofollow"">Princes Repair Blog</a>","princesrepair",16,TRUE,FALSE,NA,NA
"READ the WiGoMan Blog for Tech Care (Repair, Reuse, Recycle) Industry Leaders: 
WHY JOIN A PROFESSIONAL ASSOCIATION… https://t.co/W3cOIEIlnm",FALSE,1,NA,2021-02-18 01:27:46,TRUE,NA,"1362212179563413504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WiGoTECHRepair",0,FALSE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-18 00:54:48,FALSE,NA,"1362203882038829056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bear_risa",16,TRUE,FALSE,NA,NA
"@riotsligo older generations don't have a 'place' to hand-down their skills &amp; #culture old traditional trades etc… https://t.co/Av7TKdN3eX",FALSE,1,"riotsligo",2021-02-18 00:25:44,TRUE,NA,"1362196565574770689","1312844127374110720","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RonanGilroy",0,FALSE,FALSE,NA,NA
"You can help make a difference to conquer the growing mountain of e-waste. Silicon Mountain is still available to s… https://t.co/KLKcUCkvyA",FALSE,0,NA,2021-02-17 22:46:15,TRUE,NA,"1362171531258974208",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","TheVestedGroup",0,FALSE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 22:43:00,FALSE,NA,"1362170711637438467",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","countwolfgang",16,TRUE,FALSE,NA,NA
"RT @andredelattre: We're not out of the woods yet, and the demand for medical equipment remains high.  #RightToRepair

Hospital technicians…",FALSE,0,NA,2021-02-17 22:37:04,FALSE,NA,"1362169221417902080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrisj99hi",7,TRUE,FALSE,NA,NA
"RT @andredelattre: We're not out of the woods yet, and the demand for medical equipment remains high.  #RightToRepair

Hospital technicians…",FALSE,0,NA,2021-02-17 22:17:13,FALSE,NA,"1362164225469280257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FrontierGroupUS",7,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 22:11:32,FALSE,NA,"1362162792468471813",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JNAlexandratos",16,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 22:10:16,FALSE,NA,"1362162474116612106",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","indyfly1",16,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 22:07:48,FALSE,NA,"1362161854697463810",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iFixit",16,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 21:59:10,FALSE,NA,"1362159681167372298",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BeyondOmelas",16,TRUE,FALSE,NA,NA
"RT @kevin_oreilly7: Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Excite…",FALSE,0,NA,2021-02-17 21:56:50,FALSE,NA,"1362159093574742028",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebbWheeler_",9,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 21:56:38,FALSE,NA,"1362159043230527490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebbWheeler_",16,TRUE,FALSE,NA,NA
"RT @RepairCoalition: This is the kind of useful detail that we want to get from OEMS directly  through #righttorepair.  Why not?  Cuz OEMS…",FALSE,0,NA,2021-02-17 21:53:06,FALSE,NA,"1362158154814005250",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rk4391",8,TRUE,FALSE,NA,NA
"RT @RepairCoalition: This is the kind of useful detail that we want to get from OEMS directly  through #righttorepair.  Why not?  Cuz OEMS…",FALSE,0,NA,2021-02-17 21:52:06,FALSE,NA,"1362157905273884683",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A_Dobbie11",8,TRUE,FALSE,NA,NA
"This is the kind of useful detail that we want to get from OEMS directly  through #righttorepair.  Why not?  Cuz OE… https://t.co/iLW6yDPuFK",FALSE,17,NA,2021-02-17 21:49:11,TRUE,NA,"1362157170335260673",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",8,FALSE,FALSE,NA,NA
"Why can't farmers fix their tractors? It sounds like a bad riddle, but it's not funny at all. Lack of the… https://t.co/ESyxR2oWGJ",FALSE,8,NA,2021-02-17 21:45:36,TRUE,NA,"1362156269272895490",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TPINNetwork",4,FALSE,FALSE,NA,NA
"RT @nProctor: Thinking about this idea I tweeted earlier after I just finished the hearing in New Hampshire on Right to Repair for applianc…",FALSE,0,NA,2021-02-17 21:45:18,FALSE,NA,"1362156192643039236",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheGreenSwan2",2,TRUE,FALSE,NA,NA
